Angle,NodeIdx,S_mm,Curvature,ElasticEnergy,MagEnergy
100,38,0.0,0.0,0.0,0.0
100,39,0.0,0.0,0.0,0.0
100,40,0.0,0.0,0.0,0.0
100,41,0.0,0.0,0.0,0.0
100,42,0.0,0.0,0.0,0.0
100,43,0.0,0.0,0.0,0.0
100,44,0.0,0.0,0.0,0.0
100,45,450.0000019158645,9.851561938186895e-12,5.145218711561652e-27,0.0
100,46,465.05203310939606,82.40198990494326,0.012040697593797117,0.0
100,47,496.98338676663394,30.425391047435888,0.003482337084771088,0.0
100,48,549.2809095277786,29.6032865614439,0.014398287748728705,0.0003865135742488547
100,49,617.2265182947958,41.52491466967662,0.013802572337522152,0.0
100,50,698.3628929904968,36.33015431503728,0.012616277252199397,0.0
100,51,792.8231670890092,0.14699419167304653,6.412087245361778e-07,5.061929612692734e-05
100,52,906.5569116209119,9.766421413618914,0.0012780310288407323,0.0
100,53,1026.6146056745722,9.272169059002028,0.001216000689045951,0.0
100,54,1149.3907735192988,11.987409768779939,0.005542614184779128,-0.000899268127478405
100,55,1286.3071389458046,0.001100308344369145,1.9528339438682323e-11,0.0
100,56,1422.7737512350839,0.00015471037357699607,3.848100630373704e-13,0.0
110,1,0.0,0.0,0.0,0.0
110,2,0.0,0.0,0.0,0.0
110,3,0.0,0.0,0.0,0.0
110,4,0.0,0.0,0.0,0.0
110,5,0.0,0.0,0.0,0.0
110,6,0.0,0.0,0.0,0.0
110,7,0.0,0.0,0.0,0.0
110,8,0.0,0.0,0.0,0.0
110,9,0.0,0.0,0.0,0.0
110,10,0.0,0.0,0.0,0.0
110,11,0.0,0.0,0.0,0.0
110,12,0.0,0.0,0.0,0.0
110,13,0.0,0.0,0.0,0.0
110,14,0.0,0.0,0.0,0.0
110,15,0.0,0.0,0.0,0.0
110,16,0.0,0.0,0.0,0.0
110,17,0.0,0.0,0.0,0.0
110,18,0.0,0.0,0.0,0.0
110,19,0.0,0.0,0.0,0.0
110,20,0.0,0.0,0.0,0.0
110,21,0.0,0.0,0.0,0.0
110,22,0.0,0.0,0.0,0.0
110,23,0.0,0.0,0.0,0.0
110,24,0.0,0.0,0.0,0.0
110,25,0.0,0.0,0.0,0.0
110,26,0.0,0.0,0.0,0.0
110,27,0.0,0.0,0.0,0.0
110,28,0.0,0.0,0.0,0.0
110,29,0.0,0.0,0.0,0.0
110,30,0.0,0.0,0.0,0.0
110,31,0.0,0.0,0.0,0.0
110,32,0.0,0.0,0.0,0.0
110,33,0.0,0.0,0.0,0.0
110,34,0.0,0.0,0.0,0.0
110,35,0.0,0.0,0.0,0.0
110,36,0.0,0.0,0.0,0.0
110,37,0.0,0.0,0.0,0.0
110,38,0.0,0.0,0.0,0.0
110,39,0.0,0.0,0.0,0.0
110,40,0.0,0.0,0.0,0.0
110,41,0.0,0.0,0.0,0.0
110,42,0.0,0.0,0.0,0.0
110,43,0.0,0.0,0.0,0.0
110,44,0.0,0.0,0.0,0.0
110,45,450.0000019158636,9.593682589468274e-12,4.879376690735988e-27,0.0
110,46,465.6806308277084,40.26559762690524,0.002995110959451807,0.0
110,47,498.425767701733,19.298007436090344,0.001436656325474251,0.0
110,48,551.61159352502,6.030617754465259,0.0006076722210511212,-0.000849728436670103
110,49,624.6411724631294,16.764280288411687,0.0024179636283608173,0.0
110,50,707.2906570976645,8.377314993605014,0.0006833307766011407,0.0
110,51,810.8052788264083,14.73550205925509,0.007061247712398799,0.00021528796735003085
110,52,926.2364206942517,12.223065340786155,0.002031722541277655,0.0
110,53,1044.2657572489823,24.2348868152227,0.00816682214828113,0.0
110,54,1166.8861172351437,25.56673805316545,0.025180427739259714,0.0008927688013342413
110,55,1297.5260764749385,0.002362765336455943,8.592080914291066e-11,0.0
110,56,1428.0453476088903,0.00033784827228373703,1.7550891643459944e-12,0.0
120,1,0.0,0.0,0.0,0.0
120,2,0.0,0.0,0.0,0.0
120,3,0.0,0.0,0.0,0.0
120,4,0.0,0.0,0.0,0.0
120,5,0.0,0.0,0.0,0.0
120,6,0.0,0.0,0.0,0.0
120,7,0.0,0.0,0.0,0.0
120,8,0.0,0.0,0.0,0.0
120,9,0.0,0.0,0.0,0.0
120,10,0.0,0.0,0.0,0.0
120,11,0.0,0.0,0.0,0.0
120,12,0.0,0.0,0.0,0.0
120,13,0.0,0.0,0.0,0.0
120,14,0.0,0.0,0.0,0.0
120,15,0.0,0.0,0.0,0.0
120,16,0.0,0.0,0.0,0.0
120,17,0.0,0.0,0.0,0.0
120,18,0.0,0.0,0.0,0.0
120,19,0.0,0.0,0.0,0.0
120,20,0.0,0.0,0.0,0.0
120,21,0.0,0.0,0.0,0.0
120,22,0.0,0.0,0.0,0.0
120,23,0.0,0.0,0.0,0.0
120,24,0.0,0.0,0.0,0.0
120,25,0.0,0.0,0.0,0.0
120,26,0.0,0.0,0.0,0.0
120,27,0.0,0.0,0.0,0.0
120,28,0.0,0.0,0.0,0.0
120,29,0.0,0.0,0.0,0.0
120,30,0.0,0.0,0.0,0.0
120,31,0.0,0.0,0.0,0.0
120,32,0.0,0.0,0.0,0.0
120,33,0.0,0.0,0.0,0.0
120,34,0.0,0.0,0.0,0.0
120,35,0.0,0.0,0.0,0.0
120,36,0.0,0.0,0.0,0.0
120,37,0.0,0.0,0.0,0.0
120,38,0.0,0.0,0.0,0.0
120,39,0.0,0.0,0.0,0.0
120,40,0.0,0.0,0.0,0.0
120,41,0.0,0.0,0.0,0.0
120,42,0.0,0.0,0.0,0.0
120,43,0.0,0.0,0.0,0.0
120,44,0.0,0.0,0.0,0.0
120,45,450.00000191586395,7.675634424968159e-12,3.123361265060932e-27,0.0
120,46,464.93520764019166,21.70342630184845,0.0008287984906825013,0.0
120,47,495.1057215382348,10.757849560260851,0.0004113531066083539,0.0
120,48,541.0547902994743,4.183028259939952,0.0002525853652510978,0.0008809203348273181
120,49,612.9306558462225,4.628516763792428,0.00018140443897762918,0.0
120,50,687.7341393798669,12.038605170117611,0.0012771894008518536,0.0
120,51,775.1896924600755,27.931962359135312,0.021435822865114973,8.795286055716603e-05
120,52,877.314191735989,24.243446891005796,0.007071308991688074,0.0
120,53,983.6613229488747,28.12235533238816,0.00990855449206198,0.0
120,54,1095.8898595776704,23.587885625297293,0.019616937089989482,0.00080497385037375
120,55,1204.790899563514,0.0018884810150085769,4.575498465515426e-11,0.0
120,56,1315.1244727643848,0.0002840515087049492,1.0487766853671814e-12,0.0
130,1,0.0,0.0,0.0,0.0
130,2,0.0,0.0,0.0,0.0
130,3,0.0,0.0,0.0,0.0
130,4,0.0,0.0,0.0,0.0
130,5,0.0,0.0,0.0,0.0
130,6,0.0,0.0,0.0,0.0
130,7,0.0,0.0,0.0,0.0
130,8,0.0,0.0,0.0,0.0
130,9,0.0,0.0,0.0,0.0
130,10,0.0,0.0,0.0,0.0
130,11,0.0,0.0,0.0,0.0
130,12,0.0,0.0,0.0,0.0
130,13,0.0,0.0,0.0,0.0
130,14,0.0,0.0,0.0,0.0
130,15,0.0,0.0,0.0,0.0
130,16,0.0,0.0,0.0,0.0
130,17,0.0,0.0,0.0,0.0
130,18,0.0,0.0,0.0,0.0
130,19,0.0,0.0,0.0,0.0
130,20,0.0,0.0,0.0,0.0
130,21,0.0,0.0,0.0,0.0
130,22,0.0,0.0,0.0,0.0
130,23,0.0,0.0,0.0,0.0
130,24,0.0,0.0,0.0,0.0
130,25,0.0,0.0,0.0,0.0
130,26,0.0,0.0,0.0,0.0
130,27,0.0,0.0,0.0,0.0
130,28,0.0,0.0,0.0,0.0
130,29,0.0,0.0,0.0,0.0
130,30,0.0,0.0,0.0,0.0
130,31,0.0,0.0,0.0,0.0
130,32,0.0,0.0,0.0,0.0
130,33,0.0,0.0,0.0,0.0
130,34,0.0,0.0,0.0,0.0
130,35,0.0,0.0,0.0,0.0
130,36,0.0,0.0,0.0,0.0
130,37,0.0,0.0,0.0,0.0
130,38,0.0,0.0,0.0,0.0
130,39,0.0,0.0,0.0,0.0
130,40,0.0,0.0,0.0,0.0
130,41,0.0,0.0,0.0,0.0
130,42,0.0,0.0,0.0,0.0
130,43,0.0,0.0,0.0,0.0
130,44,0.0,0.0,0.0,0.0
130,45,450.0000019158646,5.66276422456298e-12,1.7000066310518577e-27,0.0
130,46,464.09601997465137,0.3243597100219243,1.747154836821075e-07,0.0
130,47,492.62689739995335,2.3501721632555626,1.8565028670165244e-05,0.0
130,48,535.0626423842974,33.671733709334795,0.015115156908648395,0.000733169399762183
130,49,594.7576738343824,37.66416586648047,0.009976450066985512,0.0
130,50,668.6721488918514,15.642336068162564,0.0021306585728941094,0.0
130,51,753.3064686518421,13.95474811313994,0.005177741736054862,-0.0006839416977850277
130,52,844.4661146075719,21.868993393287695,0.005136193264538073,0.0
130,53,945.8312737140135,25.059716199594934,0.007499324453011582,0.0
130,54,1055.4067788029374,21.06943827923299,0.015281615508284519,-0.0008804239031318681
130,55,1173.0605397287004,0.0012402119929020674,2.131958802318751e-11,0.0
130,56,1290.4215701405503,0.00016637118498034504,3.827024778231991e-13,0.0
140,1,0.0,0.0,0.0,0.0
140,2,0.0,0.0,0.0,0.0
140,3,0.0,0.0,0.0,0.0
140,4,0.0,0.0,0.0,0.0
140,5,0.0,0.0,0.0,0.0
140,6,0.0,0.0,0.0,0.0
140,7,0.0,0.0,0.0,0.0
140,8,0.0,0.0,0.0,0.0
140,9,0.0,0.0,0.0,0.0
140,10,0.0,0.0,0.0,0.0
140,11,0.0,0.0,0.0,0.0
140,12,0.0,0.0,0.0,0.0
140,13,0.0,0.0,0.0,0.0
140,14,0.0,0.0,0.0,0.0
140,15,0.0,0.0,0.0,0.0
140,16,0.0,0.0,0.0,0.0
140,17,0.0,0.0,0.0,0.0
140,18,0.0,0.0,0.0,0.0
140,19,0.0,0.0,0.0,0.0
140,20,0.0,0.0,0.0,0.0
140,21,0.0,0.0,0.0,0.0
140,22,0.0,0.0,0.0,0.0
140,23,0.0,0.0,0.0,0.0
140,24,0.0,0.0,0.0,0.0
140,25,0.0,0.0,0.0,0.0
140,26,0.0,0.0,0.0,0.0
140,27,0.0,0.0,0.0,0.0
140,28,0.0,0.0,0.0,0.0
140,29,0.0,0.0,0.0,0.0
140,30,0.0,0.0,0.0,0.0
140,31,0.0,0.0,0.0,0.0
140,32,0.0,0.0,0.0,0.0
140,33,0.0,0.0,0.0,0.0
140,34,0.0,0.0,0.0,0.0
140,35,0.0,0.0,0.0,0.0
140,36,0.0,0.0,0.0,0.0
140,37,0.0,0.0,0.0,0.0
140,38,0.0,0.0,0.0,0.0
140,39,0.0,0.0,0.0,0.0
140,40,0.0,0.0,0.0,0.0
140,41,0.0,0.0,0.0,0.0
140,42,0.0,0.0,0.0,0.0
140,43,0.0,0.0,0.0,0.0
140,44,0.0,0.0,0.0,0.0
140,45,450.0000019158647,4.64866710161574e-12,1.1456462809397886e-27,0.0
140,46,465.03445657614634,24.226930820872322,0.001039598438530469,0.0
140,47,495.78578072925865,13.969387972321675,0.0007069679407495616,0.0
140,48,542.839901093235,3.1965250018390248,0.0001510440921001567,0.0008728842836787604
140,49,609.0803769660748,27.592370233250687,0.005941315314904793,0.0
140,50,687.9131022879203,11.886687566011782,0.0013122282303358558,0.0
140,51,774.718774554909,6.696858604687292,0.0012230388043803413,0.0001320862996782616
140,52,878.6216139110337,7.083340885831111,0.0006141646864929743,0.0
140,53,986.1469059641938,7.0949651411471,0.0006376645934653852,0.0
140,54,1097.6762658789444,6.034168375620616,0.0012757745411010764,-0.0007440087813103902
140,55,1215.889375868455,0.0017235688672508009,4.1371766526015105e-11,0.0
140,56,1334.072529635987,0.00024207298426340838,8.158857799913622e-13,0.0
150,1,0.0,0.0,0.0,0.0
150,2,0.0,0.0,0.0,0.0
150,3,0.0,0.0,0.0,0.0
150,4,0.0,0.0,0.0,0.0
150,5,0.0,0.0,0.0,0.0
150,6,0.0,0.0,0.0,0.0
150,7,0.0,0.0,0.0,0.0
150,8,0.0,0.0,0.0,0.0
150,9,0.0,0.0,0.0,0.0
150,10,0.0,0.0,0.0,0.0
150,11,0.0,0.0,0.0,0.0
150,12,0.0,0.0,0.0,0.0
150,13,0.0,0.0,0.0,0.0
150,14,0.0,0.0,0.0,0.0
150,15,0.0,0.0,0.0,0.0
150,16,0.0,0.0,0.0,0.0
150,17,0.0,0.0,0.0,0.0
150,18,0.0,0.0,0.0,0.0
150,19,0.0,0.0,0.0,0.0
150,20,0.0,0.0,0.0,0.0
150,21,0.0,0.0,0.0,0.0
150,22,0.0,0.0,0.0,0.0
150,23,0.0,0.0,0.0,0.0
150,24,0.0,0.0,0.0,0.0
150,25,0.0,0.0,0.0,0.0
150,26,0.0,0.0,0.0,0.0
150,27,0.0,0.0,0.0,0.0
150,28,0.0,0.0,0.0,0.0
150,29,0.0,0.0,0.0,0.0
150,30,0.0,0.0,0.0,0.0
150,31,0.0,0.0,0.0,0.0
150,32,0.0,0.0,0.0,0.0
150,33,0.0,0.0,0.0,0.0
150,34,0.0,0.0,0.0,0.0
150,35,0.0,0.0,0.0,0.0
150,36,0.0,0.0,0.0,0.0
150,37,0.0,0.0,0.0,0.0
150,38,0.0,0.0,0.0,0.0
150,39,0.0,0.0,0.0,0.0
150,40,0.0,0.0,0.0,0.0
150,41,0.0,0.0,0.0,0.0
150,42,0.0,0.0,0.0,0.0
150,43,0.0,0.0,0.0,0.0
150,44,0.0,0.0,0.0,0.0
150,45,450.00000191586247,6.463923638678734e-13,2.215063039880851e-29,0.0
150,46,465.06337447974136,26.95751850065093,0.0012896242232269465,0.0
150,47,495.4802510156297,13.325902928174816,0.0006363397398472324,0.0
150,48,542.4447214098612,8.741527246375274,0.0011274412828580081,0.0006893160606769009
150,49,608.7158416506012,19.82136651171437,0.003067415702143097,0.0
150,50,686.1798713587424,39.26366021036588,0.014068985794801423,0.0
150,51,771.5092400614599,22.42775915038789,0.013484044356275595,0.0001542300426716062
150,52,870.172145596887,24.31238348845503,0.0068705280362653985,0.0
150,53,983.5366203939941,2.879053275537609,0.00011070252416784453,0.0
150,54,1096.7911330136396,27.696931282623265,0.027294094771172287,0.0007060101778550394
150,55,1213.9763407358394,0.001574207945026145,3.421197409482444e-11,0.0
150,56,1331.1697851030763,0.00022549163785592308,7.020133017158478e-13,0.0
160,1,0.0,0.0,0.0,0.0
160,2,0.0,0.0,0.0,0.0
160,3,0.0,0.0,0.0,0.0
160,4,0.0,0.0,0.0,0.0
160,5,0.0,0.0,0.0,0.0
160,6,0.0,0.0,0.0,0.0
160,7,0.0,0.0,0.0,0.0
160,8,0.0,0.0,0.0,0.0
160,9,0.0,0.0,0.0,0.0
160,10,0.0,0.0,0.0,0.0
160,11,0.0,0.0,0.0,0.0
160,12,0.0,0.0,0.0,0.0
160,13,0.0,0.0,0.0,0.0
160,14,0.0,0.0,0.0,0.0
160,15,0.0,0.0,0.0,0.0
160,16,0.0,0.0,0.0,0.0
160,17,0.0,0.0,0.0,0.0
160,18,0.0,0.0,0.0,0.0
160,19,0.0,0.0,0.0,0.0
160,20,0.0,0.0,0.0,0.0
160,21,0.0,0.0,0.0,0.0
160,22,0.0,0.0,0.0,0.0
160,23,0.0,0.0,0.0,0.0
160,24,0.0,0.0,0.0,0.0
160,25,0.0,0.0,0.0,0.0
160,26,0.0,0.0,0.0,0.0
160,27,0.0,0.0,0.0,0.0
160,28,0.0,0.0,0.0,0.0
160,29,0.0,0.0,0.0,0.0
160,30,0.0,0.0,0.0,0.0
160,31,0.0,0.0,0.0,0.0
160,32,0.0,0.0,0.0,0.0
160,33,0.0,0.0,0.0,0.0
160,34,0.0,0.0,0.0,0.0
160,35,0.0,0.0,0.0,0.0
160,36,0.0,0.0,0.0,0.0
160,37,0.0,0.0,0.0,0.0
160,38,0.0,0.0,0.0,0.0
160,39,0.0,0.0,0.0,0.0
160,40,0.0,0.0,0.0,0.0
160,41,0.0,0.0,0.0,0.0
160,42,0.0,0.0,0.0,0.0
160,43,0.0,0.0,0.0,0.0
160,44,0.0,0.0,0.0,0.0
160,45,450.0000019158621,2.8613906810342537e-13,4.340582077662315e-30,0.0
160,46,465.6669863090629,97.82019583724242,0.017661338205238877,0.0
160,47,498.74854556975953,20.038509048573218,0.0015649408305331222,0.0
160,48,549.5423003851477,21.62734016902216,0.007463910330979287,0.0007538223136896795
160,49,615.5938486909128,21.698906957281377,0.0036638683308611803,0.0
160,50,696.9064371790026,13.431680730697055,0.0017282224690468048,0.0
160,51,790.2875469385533,11.28096647277344,0.0037333741884358405,-0.0005636515437121694
160,52,895.9054276115155,15.770426706070868,0.003094606816413906,0.0
160,53,1012.0711050633797,6.4345865046460915,0.0005666309043099504,0.0
160,54,1130.551239519426,0.1548909272067132,8.929915927437331e-07,6.299823900909283e-05
160,55,1253.1649943696286,0.0005492834357075198,4.358262031360596e-12,0.0
160,56,1375.7784341732315,8.365594082210659e-05,1.0109106975867206e-13,0.0
170,1,0.0,0.0,0.0,0.0
170,2,0.0,0.0,0.0,0.0
170,3,0.0,0.0,0.0,0.0
170,4,0.0,0.0,0.0,0.0
170,5,0.0,0.0,0.0,0.0
170,6,0.0,0.0,0.0,0.0
170,7,0.0,0.0,0.0,0.0
170,8,0.0,0.0,0.0,0.0
170,9,0.0,0.0,0.0,0.0
170,10,0.0,0.0,0.0,0.0
170,11,0.0,0.0,0.0,0.0
170,12,0.0,0.0,0.0,0.0
170,13,0.0,0.0,0.0,0.0
170,14,0.0,0.0,0.0,0.0
170,15,0.0,0.0,0.0,0.0
170,16,0.0,0.0,0.0,0.0
170,17,0.0,0.0,0.0,0.0
170,18,0.0,0.0,0.0,0.0
170,19,0.0,0.0,0.0,0.0
170,20,0.0,0.0,0.0,0.0
170,21,0.0,0.0,0.0,0.0
170,22,0.0,0.0,0.0,0.0
170,23,0.0,0.0,0.0,0.0
170,24,0.0,0.0,0.0,0.0
170,25,0.0,0.0,0.0,0.0
170,26,0.0,0.0,0.0,0.0
170,27,0.0,0.0,0.0,0.0
170,28,0.0,0.0,0.0,0.0
170,29,0.0,0.0,0.0,0.0
170,30,0.0,0.0,0.0,0.0
170,31,0.0,0.0,0.0,0.0
170,32,0.0,0.0,0.0,0.0
170,33,0.0,0.0,0.0,0.0
170,34,0.0,0.0,0.0,0.0
170,35,0.0,0.0,0.0,0.0
170,36,0.0,0.0,0.0,0.0
170,37,0.0,0.0,0.0,0.0
170,38,0.0,0.0,0.0,0.0
170,39,0.0,0.0,0.0,0.0
170,40,0.0,0.0,0.0,0.0
170,41,0.0,0.0,0.0,0.0
170,42,0.0,0.0,0.0,0.0
170,43,0.0,0.0,0.0,0.0
170,44,0.0,0.0,0.0,0.0
170,45,450.0000019158638,3.064522444371141e-12,4.978737957313443e-28,0.0
170,46,463.9512852435153,29.853342376901324,0.0014648097516814066,0.0
170,47,490.5566468352548,15.649173077648687,0.0007675966908745281,0.0
170,48,534.2258122147473,32.62200936110205,0.014599775587796265,-0.0004410009909412044
170,49,587.0507747615183,19.89403750481187,0.0024630101577795965,0.0
170,50,653.817644472639,11.511912056905745,0.0010424064313574177,0.0
170,51,728.1157541132559,27.098261254373504,0.01713998698723086,0.00029492700566810135
170,52,810.5669373936963,26.77190058045957,0.006962038814654687,0.0
170,53,891.9265162833614,30.423766290211606,0.00887188257390654,0.0
170,54,984.2959350342002,32.81241761917803,0.031243130600356255,0.0005883434588169222
170,55,1074.3886600147193,0.0004635803229612574,2.2809767093415703e-12,0.0
170,56,1164.4805819977573,6.145362041031708e-05,4.008315882232345e-14,0.0
180,1,0.0,0.0,0.0,0.0
180,2,0.0,0.0,0.0,0.0
180,3,0.0,0.0,0.0,0.0
180,4,0.0,0.0,0.0,0.0
180,5,0.0,0.0,0.0,0.0
180,6,0.0,0.0,0.0,0.0
180,7,0.0,0.0,0.0,0.0
180,8,0.0,0.0,0.0,0.0
180,9,0.0,0.0,0.0,0.0
180,10,0.0,0.0,0.0,0.0
180,11,0.0,0.0,0.0,0.0
180,12,0.0,0.0,0.0,0.0
180,13,0.0,0.0,0.0,0.0
180,14,0.0,0.0,0.0,0.0
180,15,0.0,0.0,0.0,0.0
180,16,0.0,0.0,0.0,0.0
180,17,0.0,0.0,0.0,0.0
180,18,0.0,0.0,0.0,0.0
180,19,0.0,0.0,0.0,0.0
180,20,0.0,0.0,0.0,0.0
180,21,0.0,0.0,0.0,0.0
180,22,0.0,0.0,0.0,0.0
180,23,0.0,0.0,0.0,0.0
180,24,0.0,0.0,0.0,0.0
180,25,0.0,0.0,0.0,0.0
180,26,0.0,0.0,0.0,0.0
180,27,0.0,0.0,0.0,0.0
180,28,0.0,0.0,0.0,0.0
180,29,0.0,0.0,0.0,0.0
180,30,0.0,0.0,0.0,0.0
180,31,0.0,0.0,0.0,0.0
180,32,0.0,0.0,0.0,0.0
180,33,0.0,0.0,0.0,0.0
180,34,0.0,0.0,0.0,0.0
180,35,0.0,0.0,0.0,0.0
180,36,0.0,0.0,0.0,0.0
180,37,0.0,0.0,0.0,0.0
180,38,0.0,0.0,0.0,0.0
180,39,0.0,0.0,0.0,0.0
180,40,0.0,0.0,0.0,0.0
180,41,0.0,0.0,0.0,0.0
180,42,0.0,0.0,0.0,0.0
180,43,0.0,0.0,0.0,0.0
180,44,0.0,0.0,0.0,0.0
180,45,450.0000019158626,9.57939060980101e-13,4.8648496292046043e-29,0.0
180,46,463.2951523549326,4.545991696302916,3.23691781253766e-05,0.0
180,47,487.5362415934776,2.509417995503629,1.7983709845213812e-05,0.0
180,48,523.7854058828752,1.9116482072728698,4.161633386467633e-05,0.0008837074109424367
180,49,573.7297924996526,61.711788288260266,0.022408051163704545,0.0
180,50,635.0075551887033,51.011617030911474,0.018785476776266987,0.0
180,51,705.9978967405812,33.38663387739429,0.02485961552444391,0.0007131682264362854
180,52,783.7018049810946,6.902421892742655,0.0004361410904668485,0.0
180,53,873.7112664612924,11.131499186386117,0.001313943290523302,0.0
180,54,975.0557017130053,4.555579306937984,0.0006607497427424738,0.00014503377176764722
180,55,1079.9993950332005,0.0003869394157707967,1.851072496342474e-12,0.0
180,56,1184.9429695556253,6.124596330677423e-05,4.637585536055246e-14,0.0
190,1,0.0,0.0,0.0,0.0
190,2,0.0,0.0,0.0,0.0
190,3,0.0,0.0,0.0,0.0
190,4,0.0,0.0,0.0,0.0
190,5,0.0,0.0,0.0,0.0
190,6,0.0,0.0,0.0,0.0
190,7,0.0,0.0,0.0,0.0
190,8,0.0,0.0,0.0,0.0
190,9,0.0,0.0,0.0,0.0
190,10,0.0,0.0,0.0,0.0
190,11,0.0,0.0,0.0,0.0
190,12,0.0,0.0,0.0,0.0
190,13,0.0,0.0,0.0,0.0
190,14,0.0,0.0,0.0,0.0
190,15,0.0,0.0,0.0,0.0
190,16,0.0,0.0,0.0,0.0
190,17,0.0,0.0,0.0,0.0
190,18,0.0,0.0,0.0,0.0
190,19,0.0,0.0,0.0,0.0
190,20,0.0,0.0,0.0,0.0
190,21,0.0,0.0,0.0,0.0
190,22,0.0,0.0,0.0,0.0
190,23,0.0,0.0,0.0,0.0
190,24,0.0,0.0,0.0,0.0
190,25,0.0,0.0,0.0,0.0
190,26,0.0,0.0,0.0,0.0
190,27,0.0,0.0,0.0,0.0
190,28,0.0,0.0,0.0,0.0
190,29,0.0,0.0,0.0,0.0
190,30,0.0,0.0,0.0,0.0
190,31,0.0,0.0,0.0,0.0
190,32,0.0,0.0,0.0,0.0
190,33,0.0,0.0,0.0,0.0
190,34,0.0,0.0,0.0,0.0
190,35,0.0,0.0,0.0,0.0
190,36,0.0,0.0,0.0,0.0
190,37,0.0,0.0,0.0,0.0
190,38,0.0,0.0,0.0,0.0
190,39,0.0,0.0,0.0,0.0
190,40,0.0,0.0,0.0,0.0
190,41,0.0,0.0,0.0,0.0
190,42,0.0,0.0,0.0,0.0
190,43,0.0,0.0,0.0,0.0
190,44,0.0,0.0,0.0,0.0
190,45,450.0000019158653,5.389197588521459e-13,1.5397204204042752e-29,0.0
190,46,464.9934256048186,59.759544618714486,0.006308070127974513,0.0
190,47,495.12357560994786,29.679257539643043,0.003126716453569056,0.0
190,48,541.7727013776587,19.179686051120846,0.005391087366244134,-0.0008644248016345002
190,49,604.546847022435,3.061259898692972,6.930464702908523e-05,0.0
190,50,681.2113629797541,10.545467625094346,0.001004401202194168,0.0
190,51,775.2893728338975,28.106561966867126,0.023348202165546166,-0.0008780823579652246
190,52,872.8987510338153,22.111279645669395,0.005622124271997114,0.0
190,53,982.4529969570201,21.776734095272136,0.006120626111592071,0.0
190,54,1096.1457460935294,12.085704279606263,0.0052170688435970395,0.000170342751976498
190,55,1212.479902521693,0.0010881532712184749,1.6228131916481463e-11,0.0
190,56,1328.8139610094265,0.0001622651422382132,3.6085978779335424e-13,0.0
200,1,0.0,0.0,0.0,0.0
200,2,0.0,0.0,0.0,0.0
200,3,0.0,0.0,0.0,0.0
200,4,0.0,0.0,0.0,0.0
200,5,0.0,0.0,0.0,0.0
200,6,0.0,0.0,0.0,0.0
200,7,0.0,0.0,0.0,0.0
200,8,0.0,0.0,0.0,0.0
200,9,0.0,0.0,0.0,0.0
200,10,0.0,0.0,0.0,0.0
200,11,0.0,0.0,0.0,0.0
200,12,0.0,0.0,0.0,0.0
200,13,0.0,0.0,0.0,0.0
200,14,0.0,0.0,0.0,0.0
200,15,0.0,0.0,0.0,0.0
200,16,0.0,0.0,0.0,0.0
200,17,0.0,0.0,0.0,0.0
200,18,0.0,0.0,0.0,0.0
200,19,0.0,0.0,0.0,0.0
200,20,0.0,0.0,0.0,0.0
200,21,0.0,0.0,0.0,0.0
200,22,0.0,0.0,0.0,0.0
200,23,0.0,0.0,0.0,0.0
200,24,0.0,0.0,0.0,0.0
200,25,0.0,0.0,0.0,0.0
200,26,0.0,0.0,0.0,0.0
200,27,0.0,0.0,0.0,0.0
200,28,0.0,0.0,0.0,0.0
200,29,0.0,0.0,0.0,0.0
200,30,0.0,0.0,0.0,0.0
200,31,0.0,0.0,0.0,0.0
200,32,0.0,0.0,0.0,0.0
200,33,0.0,0.0,0.0,0.0
200,34,0.0,0.0,0.0,0.0
200,35,0.0,0.0,0.0,0.0
200,36,0.0,0.0,0.0,0.0
200,37,0.0,0.0,0.0,0.0
200,38,0.0,0.0,0.0,0.0
200,39,0.0,0.0,0.0,0.0
200,40,0.0,0.0,0.0,0.0
200,41,0.0,0.0,0.0,0.0
200,42,0.0,0.0,0.0,0.0
200,43,0.0,0.0,0.0,0.0
200,44,0.0,0.0,0.0,0.0
200,45,450.0000019158637,1.5316147736619711e-13,1.2436344663863499e-30,0.0
200,46,463.72176036951316,34.0647518425112,0.001875864089268747,0.0
200,47,489.1943727376784,18.351177704541826,0.001010607480736229,0.0
200,48,527.4074515778032,12.054547170580479,0.0017444708005857812,-0.0001556262762836177
200,49,584.0428740876303,55.437838806395696,0.02050604319736044,0.0
200,50,649.1739037585913,20.785981801392406,0.0033152033298270555,0.0
200,51,724.6124480555235,36.95087707423139,0.03235881989918535,-0.0006605438836189858
200,52,804.2582073076785,19.14468943162992,0.0034390655061883823,0.0
200,53,889.3472533996348,23.119180221793428,0.005357962334686163,0.0
200,54,990.4786541681239,13.103268678053599,0.0054550054362157725,-0.0008766946900657922
200,55,1097.1884410407358,9.138642659623476e-05,1.0499020520778256e-13,0.0
200,56,1203.8979574080581,7.180799527670087e-06,6.482311499462557e-16,0.0
210,1,0.0,0.0,0.0,0.0
210,2,0.0,0.0,0.0,0.0
210,3,0.0,0.0,0.0,0.0
210,4,0.0,0.0,0.0,0.0
210,5,0.0,0.0,0.0,0.0
210,6,0.0,0.0,0.0,0.0
210,7,0.0,0.0,0.0,0.0
210,8,0.0,0.0,0.0,0.0
210,9,0.0,0.0,0.0,0.0
210,10,0.0,0.0,0.0,0.0
