Angle,NodeIdx,S_mm,Curvature,ElasticEnergy,MagEnergy
100,43,0.0,0.0,0.0,0.0
100,44,0.0,0.0,0.0,0.0
100,45,450.00000191586327,4.186913793696421e-12,9.293551164431695e-28,0.0
100,46,461.8879627882923,18.80602102074964,0.0004953159826548543,0.0
100,47,481.14130885571274,11.630370118428157,0.0003068134745298761,0.0
100,48,508.42738515588246,8.219273950543574,0.0002171646544879871,0.0
100,49,543.9807009831059,6.3172046447877985,0.00016715183291672004,0.0
100,50,588.0259897496353,5.10605472534883,0.00013528558761099143,0.0
100,51,640.8164493327278,4.265311568740711,0.00011314571326968076,0.0
100,52,702.6318553241448,3.646406101670042,9.682955489299779e-05,0.0
100,53,773.7632160622094,3.1715798401666717,8.429339668274281e-05,0.0
100,54,854.5061356692387,2.7958609629543827,7.435612180930742e-05,0.0
100,55,945.1551668378513,2.491451985241955,6.629020333721438e-05,0.0
100,56,1053.2882332699598,27.78451011182843,0.026224902319227514,-0.0006792366843775267
110,1,0.0,0.0,0.0,0.0
110,2,0.0,0.0,0.0,0.0
110,3,0.0,0.0,0.0,0.0
110,4,0.0,0.0,0.0,0.0
110,5,0.0,0.0,0.0,0.0
110,6,0.0,0.0,0.0,0.0
110,7,0.0,0.0,0.0,0.0
110,8,0.0,0.0,0.0,0.0
110,9,0.0,0.0,0.0,0.0
110,10,0.0,0.0,0.0,0.0
110,11,0.0,0.0,0.0,0.0
110,12,0.0,0.0,0.0,0.0
110,13,0.0,0.0,0.0,0.0
110,14,0.0,0.0,0.0,0.0
110,15,0.0,0.0,0.0,0.0
110,16,0.0,0.0,0.0,0.0
110,17,0.0,0.0,0.0,0.0
110,18,0.0,0.0,0.0,0.0
110,19,0.0,0.0,0.0,0.0
110,20,0.0,0.0,0.0,0.0
110,21,0.0,0.0,0.0,0.0
110,22,0.0,0.0,0.0,0.0
110,23,0.0,0.0,0.0,0.0
110,24,0.0,0.0,0.0,0.0
110,25,0.0,0.0,0.0,0.0
110,26,0.0,0.0,0.0,0.0
110,27,0.0,0.0,0.0,0.0
110,28,0.0,0.0,0.0,0.0
110,29,0.0,0.0,0.0,0.0
110,30,0.0,0.0,0.0,0.0
110,31,0.0,0.0,0.0,0.0
110,32,0.0,0.0,0.0,0.0
110,33,0.0,0.0,0.0,0.0
110,34,0.0,0.0,0.0,0.0
110,35,0.0,0.0,0.0,0.0
110,36,0.0,0.0,0.0,0.0
110,37,0.0,0.0,0.0,0.0
110,38,0.0,0.0,0.0,0.0
110,39,0.0,0.0,0.0,0.0
110,40,0.0,0.0,0.0,0.0
110,41,0.0,0.0,0.0,0.0
110,42,0.0,0.0,0.0,0.0
110,43,0.0,0.0,0.0,0.0
110,44,0.0,0.0,0.0,0.0
110,45,450.0000019158634,4.205796668528975e-12,9.377567553322158e-28,0.0
110,46,461.77545102086975,18.90753572432827,0.0004959392482798681,0.0
110,47,480.6298697308346,11.826939675450209,0.0003106984246130844,0.0
110,48,507.24817855837745,8.39035808347782,0.0002207611216407996,0.0
110,49,541.8648188371927,6.461649821418036,0.00017027578549455092,0.0
110,50,584.6971277714496,5.230035935181643,0.00013802634011506293,0.0
110,51,635.9880840097452,4.3737037197126885,0.00011559010450035463,0.0
110,52,696.0075211269555,3.7425035688713866,9.903700650743417e-05,0.0
110,53,765.0435228380185,3.2574270224891544,8.629907900276754e-05,0.0
110,54,843.391891496652,2.872954392109381,7.618484037207667e-05,0.0
110,55,931.3444544744248,2.5609887445058415,6.795868699816765e-05,0.0
110,56,1035.010971454135,18.676026724151725,0.011359451282664442,3.9862781980816464e-05
120,1,0.0,0.0,0.0,0.0
120,2,0.0,0.0,0.0,0.0
120,3,0.0,0.0,0.0,0.0
120,4,0.0,0.0,0.0,0.0
120,5,0.0,0.0,0.0,0.0
120,6,0.0,0.0,0.0,0.0
120,7,0.0,0.0,0.0,0.0
120,8,0.0,0.0,0.0,0.0
120,9,0.0,0.0,0.0,0.0
120,10,0.0,0.0,0.0,0.0
120,11,0.0,0.0,0.0,0.0
120,12,0.0,0.0,0.0,0.0
120,13,0.0,0.0,0.0,0.0
120,14,0.0,0.0,0.0,0.0
120,15,0.0,0.0,0.0,0.0
120,16,0.0,0.0,0.0,0.0
120,17,0.0,0.0,0.0,0.0
120,18,0.0,0.0,0.0,0.0
120,19,0.0,0.0,0.0,0.0
120,20,0.0,0.0,0.0,0.0
120,21,0.0,0.0,0.0,0.0
120,22,0.0,0.0,0.0,0.0
120,23,0.0,0.0,0.0,0.0
120,24,0.0,0.0,0.0,0.0
120,25,0.0,0.0,0.0,0.0
120,26,0.0,0.0,0.0,0.0
120,27,0.0,0.0,0.0,0.0
120,28,0.0,0.0,0.0,0.0
120,29,0.0,0.0,0.0,0.0
120,30,0.0,0.0,0.0,0.0
120,31,0.0,0.0,0.0,0.0
120,32,0.0,0.0,0.0,0.0
120,33,0.0,0.0,0.0,0.0
120,34,0.0,0.0,0.0,0.0
120,35,0.0,0.0,0.0,0.0
120,36,0.0,0.0,0.0,0.0
120,37,0.0,0.0,0.0,0.0
120,38,0.0,0.0,0.0,0.0
120,39,0.0,0.0,0.0,0.0
120,40,0.0,0.0,0.0,0.0
120,41,0.0,0.0,0.0,0.0
120,42,0.0,0.0,0.0,0.0
120,43,0.0,0.0,0.0,0.0
120,44,0.0,0.0,0.0,0.0
120,45,450.0000019158637,4.301804443784515e-12,9.810586781421506e-28,0.0
120,46,461.77278610649336,5.667077228308781,4.4542909924670776e-05,0.0
120,47,480.44141093779143,3.5830444838660944,2.8235655115121178e-05,0.0
120,48,506.6279835389551,2.5605537016431854,2.0226818506918373e-05,0.0
120,49,540.5596560205121,1.980297297143583,1.5676431036678427e-05,0.0
120,50,582.4614035246452,1.606686314628219,1.2743110965216145e-05,0.0
120,51,632.5930070887151,1.3452484881558828,1.0688032416981995e-05,0.0
120,52,691.24629142096,1.1515937686324997,9.163725863106412e-06,0.0
120,53,758.7292769560304,1.0022451813428777,7.985891076006028e-06,0.0
120,54,835.3595475720629,0.8835392706076782,7.047469651181443e-06,0.0
120,55,927.8136260391276,25.588946989103952,0.007132011647482638,0.0
120,56,1035.2039517901705,2.108932771023485,0.00015005155599566593,-0.0004930633374102086
130,1,0.0,0.0,0.0,0.0
130,2,0.0,0.0,0.0,0.0
130,3,0.0,0.0,0.0,0.0
130,4,0.0,0.0,0.0,0.0
130,5,0.0,0.0,0.0,0.0
130,6,0.0,0.0,0.0,0.0
130,7,0.0,0.0,0.0,0.0
130,8,0.0,0.0,0.0,0.0
130,9,0.0,0.0,0.0,0.0
130,10,0.0,0.0,0.0,0.0
130,11,0.0,0.0,0.0,0.0
130,12,0.0,0.0,0.0,0.0
130,13,0.0,0.0,0.0,0.0
130,14,0.0,0.0,0.0,0.0
130,15,0.0,0.0,0.0,0.0
130,16,0.0,0.0,0.0,0.0
130,17,0.0,0.0,0.0,0.0
130,18,0.0,0.0,0.0,0.0
130,19,0.0,0.0,0.0,0.0
130,20,0.0,0.0,0.0,0.0
130,21,0.0,0.0,0.0,0.0
130,22,0.0,0.0,0.0,0.0
130,23,0.0,0.0,0.0,0.0
130,24,0.0,0.0,0.0,0.0
130,25,0.0,0.0,0.0,0.0
130,26,0.0,0.0,0.0,0.0
130,27,0.0,0.0,0.0,0.0
130,28,0.0,0.0,0.0,0.0
130,29,0.0,0.0,0.0,0.0
130,30,0.0,0.0,0.0,0.0
130,31,0.0,0.0,0.0,0.0
130,32,0.0,0.0,0.0,0.0
130,33,0.0,0.0,0.0,0.0
130,34,0.0,0.0,0.0,0.0
130,35,0.0,0.0,0.0,0.0
130,36,0.0,0.0,0.0,0.0
130,37,0.0,0.0,0.0,0.0
130,38,0.0,0.0,0.0,0.0
130,39,0.0,0.0,0.0,0.0
130,40,0.0,0.0,0.0,0.0
130,41,0.0,0.0,0.0,0.0
130,42,0.0,0.0,0.0,0.0
130,43,0.0,0.0,0.0,0.0
130,44,0.0,0.0,0.0,0.0
130,45,450.00000191586435,4.061656902721864e-12,8.745811760535144e-28,0.0
130,46,461.7255582288633,19.11941535853682,0.0005049679485961824,0.0
130,47,480.1926933969086,12.141819207192805,0.00032073635708491623,0.0
130,48,506.0326700359621,8.67921759732957,0.0002293160279281273,0.0
130,49,539.4774667156548,6.7081498959182895,0.0001773026462543798,0.0
130,50,580.7487548808941,5.438866591601834,0.00014382883982542934,0.0
130,51,630.0956139483123,4.55172078609362,0.00012044586153059027,0.0
130,52,687.7933979923918,3.895743832801787,0.00010316230992203863,0.0
130,53,754.1329002445418,3.390817932223336,8.98591469786163e-05,0.0
130,54,829.4081156919273,2.9904405403929015,7.930553348145884e-05,0.0
130,55,919.8278438932646,22.814616657961487,0.005544605986597326,0.0
130,56,1024.0378044462157,2.161928239843921,0.00015301769411782187,0.00044311344060338307
140,1,0.0,0.0,0.0,0.0
140,2,0.0,0.0,0.0,0.0
140,3,0.0,0.0,0.0,0.0
140,4,0.0,0.0,0.0,0.0
140,5,0.0,0.0,0.0,0.0
140,6,0.0,0.0,0.0,0.0
140,7,0.0,0.0,0.0,0.0
140,8,0.0,0.0,0.0,0.0
140,9,0.0,0.0,0.0,0.0
140,10,0.0,0.0,0.0,0.0
140,11,0.0,0.0,0.0,0.0
140,12,0.0,0.0,0.0,0.0
140,13,0.0,0.0,0.0,0.0
140,14,0.0,0.0,0.0,0.0
140,15,0.0,0.0,0.0,0.0
140,16,0.0,0.0,0.0,0.0
140,17,0.0,0.0,0.0,0.0
140,18,0.0,0.0,0.0,0.0
140,19,0.0,0.0,0.0,0.0
140,20,0.0,0.0,0.0,0.0
140,21,0.0,0.0,0.0,0.0
140,22,0.0,0.0,0.0,0.0
140,23,0.0,0.0,0.0,0.0
140,24,0.0,0.0,0.0,0.0
140,25,0.0,0.0,0.0,0.0
140,26,0.0,0.0,0.0,0.0
140,27,0.0,0.0,0.0,0.0
140,28,0.0,0.0,0.0,0.0
140,29,0.0,0.0,0.0,0.0
140,30,0.0,0.0,0.0,0.0
140,31,0.0,0.0,0.0,0.0
140,32,0.0,0.0,0.0,0.0
140,33,0.0,0.0,0.0,0.0
140,34,0.0,0.0,0.0,0.0
140,35,0.0,0.0,0.0,0.0
140,36,0.0,0.0,0.0,0.0
140,37,0.0,0.0,0.0,0.0
140,38,0.0,0.0,0.0,0.0
140,39,0.0,0.0,0.0,0.0
140,40,0.0,0.0,0.0,0.0
140,41,0.0,0.0,0.0,0.0
140,42,0.0,0.0,0.0,0.0
140,43,0.0,0.0,0.0,0.0
140,44,0.0,0.0,0.0,0.0
140,45,450.0000019158659,3.822503379870745e-12,7.7462125983530445e-28,0.0
140,46,461.7590806756256,67.70252538354617,0.006349860391550374,0.0
140,47,480.8825215962551,41.638437151535,0.003906034004314258,0.0
140,48,508.5231571241389,28.81415422370865,0.0027035905355994034,0.0
140,49,545.2383382172012,21.69793612448617,0.0020364027169907897,0.0
140,50,591.5336538184002,22.529820850078593,0.0027684307613067578,0.0
140,51,647.355950696284,18.90970768009443,0.002351573042944135,0.0
140,52,712.2052220886172,12.295952195400627,0.0011550760351524236,0.0
140,53,785.2924356402746,18.21473547478936,0.0028567239922733232,0.0
140,54,865.964924712602,9.890059919697745,0.0009296178258774477,0.0
140,55,958.3146694982717,10.390194252231561,0.0011745301625525671,0.0
140,56,1064.1728966274927,2.249805343756949,0.00016833110602849252,-0.00029450252456337606
150,1,0.0,0.0,0.0,0.0
150,2,0.0,0.0,0.0,0.0
150,3,0.0,0.0,0.0,0.0
150,4,0.0,0.0,0.0,0.0
150,5,0.0,0.0,0.0,0.0
150,6,0.0,0.0,0.0,0.0
150,7,0.0,0.0,0.0,0.0
150,8,0.0,0.0,0.0,0.0
150,9,0.0,0.0,0.0,0.0
150,10,0.0,0.0,0.0,0.0
150,11,0.0,0.0,0.0,0.0
150,12,0.0,0.0,0.0,0.0
150,13,0.0,0.0,0.0,0.0
150,14,0.0,0.0,0.0,0.0
150,15,0.0,0.0,0.0,0.0
150,16,0.0,0.0,0.0,0.0
150,17,0.0,0.0,0.0,0.0
150,18,0.0,0.0,0.0,0.0
150,19,0.0,0.0,0.0,0.0
150,20,0.0,0.0,0.0,0.0
150,21,0.0,0.0,0.0,0.0
150,22,0.0,0.0,0.0,0.0
150,23,0.0,0.0,0.0,0.0
150,24,0.0,0.0,0.0,0.0
150,25,0.0,0.0,0.0,0.0
150,26,0.0,0.0,0.0,0.0
150,27,0.0,0.0,0.0,0.0
150,28,0.0,0.0,0.0,0.0
150,29,0.0,0.0,0.0,0.0
150,30,0.0,0.0,0.0,0.0
150,31,0.0,0.0,0.0,0.0
150,32,0.0,0.0,0.0,0.0
150,33,0.0,0.0,0.0,0.0
150,34,0.0,0.0,0.0,0.0
150,35,0.0,0.0,0.0,0.0
150,36,0.0,0.0,0.0,0.0
150,37,0.0,0.0,0.0,0.0
150,38,0.0,0.0,0.0,0.0
150,39,0.0,0.0,0.0,0.0
150,40,0.0,0.0,0.0,0.0
150,41,0.0,0.0,0.0,0.0
150,42,0.0,0.0,0.0,0.0
150,43,0.0,0.0,0.0,0.0
150,44,0.0,0.0,0.0,0.0
150,45,450.0000019158643,3.757020217493168e-12,7.483085722048001e-28,0.0
150,46,461.652580993403,14.525082799272692,0.00028962792494462337,0.0
150,47,479.80746476644015,9.314786559515241,0.00018557541013558825,0.0
150,48,505.07470336883085,6.687224219489412,0.0001331161327607646,0.0
150,49,537.6812922609063,5.17953576245778,0.00010305478945563545,0.0
150,50,577.8482220005758,4.204233412320772,8.364180873251129e-05,0.0
150,51,625.8257225821269,3.520699161629316,7.006104221364151e-05,0.0
150,52,681.8896310984948,3.01453498712193,6.0021268457266135e-05,0.0
150,53,746.3327295113243,2.6245353862004843,5.2295271109264236e-05,0.0
150,54,819.4488099153507,2.3151411205747676,4.6168841786507364e-05,0.0
150,55,907.8367568910656,23.024198940753752,0.0055200529694583444,0.0
150,56,1009.9501361760854,1.5361464901565507,7.570033253070077e-05,0.0008875066348635817
160,1,0.0,0.0,0.0,0.0
160,2,0.0,0.0,0.0,0.0
160,3,0.0,0.0,0.0,0.0
160,4,0.0,0.0,0.0,0.0
160,5,0.0,0.0,0.0,0.0
160,6,0.0,0.0,0.0,0.0
160,7,0.0,0.0,0.0,0.0
160,8,0.0,0.0,0.0,0.0
160,9,0.0,0.0,0.0,0.0
160,10,0.0,0.0,0.0,0.0
160,11,0.0,0.0,0.0,0.0
160,12,0.0,0.0,0.0,0.0
160,13,0.0,0.0,0.0,0.0
160,14,0.0,0.0,0.0,0.0
160,15,0.0,0.0,0.0,0.0
160,16,0.0,0.0,0.0,0.0
160,17,0.0,0.0,0.0,0.0
160,18,0.0,0.0,0.0,0.0
160,19,0.0,0.0,0.0,0.0
160,20,0.0,0.0,0.0,0.0
160,21,0.0,0.0,0.0,0.0
160,22,0.0,0.0,0.0,0.0
160,23,0.0,0.0,0.0,0.0
160,24,0.0,0.0,0.0,0.0
160,25,0.0,0.0,0.0,0.0
160,26,0.0,0.0,0.0,0.0
160,27,0.0,0.0,0.0,0.0
160,28,0.0,0.0,0.0,0.0
160,29,0.0,0.0,0.0,0.0
160,30,0.0,0.0,0.0,0.0
160,31,0.0,0.0,0.0,0.0
160,32,0.0,0.0,0.0,0.0
160,33,0.0,0.0,0.0,0.0
160,34,0.0,0.0,0.0,0.0
160,35,0.0,0.0,0.0,0.0
160,36,0.0,0.0,0.0,0.0
160,37,0.0,0.0,0.0,0.0
160,38,0.0,0.0,0.0,0.0
160,39,0.0,0.0,0.0,0.0
160,40,0.0,0.0,0.0,0.0
160,41,0.0,0.0,0.0,0.0
160,42,0.0,0.0,0.0,0.0
160,43,0.0,0.0,0.0,0.0
160,44,0.0,0.0,0.0,0.0
160,45,450.000001915865,3.4400557155060827e-12,6.273712446290366e-28,0.0
160,46,461.8505073043981,30.225281894021673,0.001275436180304369,0.0
160,47,481.0350414297835,18.66858443131934,0.0007876897139877862,0.0
160,48,508.2525905233811,13.15734530941373,0.0005550942144166391,0.0
160,49,543.7479170426345,10.08981456352608,0.0004257147377279402,0.0
160,50,587.7503382113526,8.14152248914547,0.0003436125106030192,0.0
160,51,640.5163477398255,6.792618633610638,0.00028682028054431014,0.0
160,52,702.3294857746307,5.802072482318194,0.00024514793087055927,0.0
160,53,773.4908166108098,5.043466443816892,0.00021324726666368773,0.0
160,54,854.3055974982964,4.444195186868147,0.00018804344093055353,0.0
160,55,951.2632807223564,21.22134857866139,0.005144099118867344,0.0
160,56,1063.4204515596427,3.4591610573916167,0.0004216173600175111,-0.0002955677099977064
170,1,0.0,0.0,0.0,0.0
170,2,0.0,0.0,0.0,0.0
170,3,0.0,0.0,0.0,0.0
170,4,0.0,0.0,0.0,0.0
170,5,0.0,0.0,0.0,0.0
170,6,0.0,0.0,0.0,0.0
170,7,0.0,0.0,0.0,0.0
170,8,0.0,0.0,0.0,0.0
170,9,0.0,0.0,0.0,0.0
170,10,0.0,0.0,0.0,0.0
170,11,0.0,0.0,0.0,0.0
170,12,0.0,0.0,0.0,0.0
170,13,0.0,0.0,0.0,0.0
170,14,0.0,0.0,0.0,0.0
170,15,0.0,0.0,0.0,0.0
170,16,0.0,0.0,0.0,0.0
170,17,0.0,0.0,0.0,0.0
170,18,0.0,0.0,0.0,0.0
170,19,0.0,0.0,0.0,0.0
170,20,0.0,0.0,0.0,0.0
170,21,0.0,0.0,0.0,0.0
170,22,0.0,0.0,0.0,0.0
170,23,0.0,0.0,0.0,0.0
170,24,0.0,0.0,0.0,0.0
170,25,0.0,0.0,0.0,0.0
170,26,0.0,0.0,0.0,0.0
170,27,0.0,0.0,0.0,0.0
170,28,0.0,0.0,0.0,0.0
170,29,0.0,0.0,0.0,0.0
170,30,0.0,0.0,0.0,0.0
170,31,0.0,0.0,0.0,0.0
170,32,0.0,0.0,0.0,0.0
170,33,0.0,0.0,0.0,0.0
170,34,0.0,0.0,0.0,0.0
170,35,0.0,0.0,0.0,0.0
170,36,0.0,0.0,0.0,0.0
170,37,0.0,0.0,0.0,0.0
170,38,0.0,0.0,0.0,0.0
170,39,0.0,0.0,0.0,0.0
170,40,0.0,0.0,0.0,0.0
170,41,0.0,0.0,0.0,0.0
170,42,0.0,0.0,0.0,0.0
170,43,0.0,0.0,0.0,0.0
170,44,0.0,0.0,0.0,0.0
170,45,450.0000019158642,3.2154237551224514e-12,5.481129814062237e-28,0.0
170,46,461.79976008048965,1.3451595209046647,2.515369709230765e-06,0.0
170,47,480.65330739057123,0.8613186065171423,1.6477900409958804e-06,0.0
170,48,507.20215125328826,0.6255827976277187,1.2240420840202691e-06,0.0
170,49,541.6814257015692,0.48960133538811634,9.736983770121105e-07,0.0
170,50,584.3396203337197,0.399580467298058,8.024022036569477e-07,0.0
170,51,635.4756373257397,0.3345516086121584,6.742706918924157e-07,0.0
170,52,695.4275474597661,0.28491516461310484,5.733440310717401e-07,0.0
170,53,764.4930598175614,0.24581252798204314,4.916436166055589e-07,0.0
170,54,842.8222692258709,0.2144835874528411,4.2451497385950283e-07,0.0
170,55,931.0004441062052,2.889342201565123,8.672418111576738e-05,0.0
170,56,1036.235444026426,24.986079451663525,0.020639839272746787,-0.0008755792739226774
180,1,0.0,0.0,0.0,0.0
180,2,0.0,0.0,0.0,0.0
180,3,0.0,0.0,0.0,0.0
180,4,0.0,0.0,0.0,0.0
180,5,0.0,0.0,0.0,0.0
180,6,0.0,0.0,0.0,0.0
180,7,0.0,0.0,0.0,0.0
180,8,0.0,0.0,0.0,0.0
180,9,0.0,0.0,0.0,0.0
180,10,0.0,0.0,0.0,0.0
180,11,0.0,0.0,0.0,0.0
180,12,0.0,0.0,0.0,0.0
180,13,0.0,0.0,0.0,0.0
180,14,0.0,0.0,0.0,0.0
180,15,0.0,0.0,0.0,0.0
180,16,0.0,0.0,0.0,0.0
180,17,0.0,0.0,0.0,0.0
180,18,0.0,0.0,0.0,0.0
180,19,0.0,0.0,0.0,0.0
180,20,0.0,0.0,0.0,0.0
180,21,0.0,0.0,0.0,0.0
180,22,0.0,0.0,0.0,0.0
180,23,0.0,0.0,0.0,0.0
180,24,0.0,0.0,0.0,0.0
180,25,0.0,0.0,0.0,0.0
180,26,0.0,0.0,0.0,0.0
180,27,0.0,0.0,0.0,0.0
180,28,0.0,0.0,0.0,0.0
180,29,0.0,0.0,0.0,0.0
180,30,0.0,0.0,0.0,0.0
180,31,0.0,0.0,0.0,0.0
180,32,0.0,0.0,0.0,0.0
180,33,0.0,0.0,0.0,0.0
180,34,0.0,0.0,0.0,0.0
180,35,0.0,0.0,0.0,0.0
180,36,0.0,0.0,0.0,0.0
180,37,0.0,0.0,0.0,0.0
180,38,0.0,0.0,0.0,0.0
180,39,0.0,0.0,0.0,0.0
180,40,0.0,0.0,0.0,0.0
180,41,0.0,0.0,0.0,0.0
180,42,0.0,0.0,0.0,0.0
180,43,0.0,0.0,0.0,0.0
180,44,0.0,0.0,0.0,0.0
180,45,450.00000191586173,2.873156531358464e-12,4.376351844398241e-28,0.0
180,46,461.89011623450335,7.628909822363168,8.152524888318964e-05,0.0
180,47,481.11560978939485,4.686483824702151,4.97453949213748e-05,0.0
180,48,508.31681414572006,3.288826084776845,3.466179826349804e-05,0.0
180,49,543.7421721980129,2.509675443535748,2.62863636293877e-05,0.0
180,50,587.6564859306206,2.0144975150362594,2.0995233675628975e-05,0.0
180,51,640.3777570630045,1.6718564697074418,1.7360610501634286e-05,0.0
180,52,702.244828256667,1.421394247779133,1.4725491671900263e-05,0.0
180,53,773.5993622757627,1.231126118523347,1.2741125830816416e-05,0.0
180,54,854.7996608289388,1.0818593804641639,1.1196451329558171e-05,0.0
180,55,953.9409504911617,29.159565148300388,0.009931109964411326,0.0
180,56,1069.3531874173286,4.756351598507075,0.0008202564107650731,-0.0004100969842772944
190,1,0.0,0.0,0.0,0.0
190,2,0.0,0.0,0.0,0.0
190,3,0.0,0.0,0.0,0.0
190,4,0.0,0.0,0.0,0.0
190,5,0.0,0.0,0.0,0.0
190,6,0.0,0.0,0.0,0.0
190,7,0.0,0.0,0.0,0.0
190,8,0.0,0.0,0.0,0.0
190,9,0.0,0.0,0.0,0.0
190,10,0.0,0.0,0.0,0.0
190,11,0.0,0.0,0.0,0.0
190,12,0.0,0.0,0.0,0.0
190,13,0.0,0.0,0.0,0.0
190,14,0.0,0.0,0.0,0.0
190,15,0.0,0.0,0.0,0.0
190,16,0.0,0.0,0.0,0.0
190,17,0.0,0.0,0.0,0.0
190,18,0.0,0.0,0.0,0.0
190,19,0.0,0.0,0.0,0.0
190,20,0.0,0.0,0.0,0.0
190,21,0.0,0.0,0.0,0.0
190,22,0.0,0.0,0.0,0.0
190,23,0.0,0.0,0.0,0.0
190,24,0.0,0.0,0.0,0.0
190,25,0.0,0.0,0.0,0.0
190,26,0.0,0.0,0.0,0.0
190,27,0.0,0.0,0.0,0.0
190,28,0.0,0.0,0.0,0.0
190,29,0.0,0.0,0.0,0.0
190,30,0.0,0.0,0.0,0.0
190,31,0.0,0.0,0.0,0.0
190,32,0.0,0.0,0.0,0.0
190,33,0.0,0.0,0.0,0.0
190,34,0.0,0.0,0.0,0.0
190,35,0.0,0.0,0.0,0.0
190,36,0.0,0.0,0.0,0.0
190,37,0.0,0.0,0.0,0.0
190,38,0.0,0.0,0.0,0.0
190,39,0.0,0.0,0.0,0.0
190,40,0.0,0.0,0.0,0.0
190,41,0.0,0.0,0.0,0.0
190,42,0.0,0.0,0.0,0.0
190,43,0.0,0.0,0.0,0.0
190,44,0.0,0.0,0.0,0.0
190,45,450.0000019158645,2.7401568055041895e-12,3.9805628741988715e-28,0.0
190,46,461.7672408915895,4.954104332341306,3.402405022897608e-05,0.0
190,47,480.71882258906516,3.080390315518233,2.118546989367479e-05,0.0
190,48,507.915415607339,2.1501562137407833,1.481274920510531e-05,0.0
190,49,544.2615062211413,1.6098444649869623,1.109702802587571e-05,0.0
190,50,590.6988959972172,1.2591632581488406,8.673872340198564e-06,0.0
190,51,647.5282045103025,4.4412863753844185,0.0001320599313300212,0.0
190,52,713.1110711422577,13.654239579064047,0.0014404778140581955,0.0
190,53,787.5796312109867,0.7770417318384064,5.297156257660635e-06,0.0
190,54,870.4555891012997,7.649192451073277,0.0005712692885584453,0.0
190,55,963.5079931115893,22.498400569704266,0.005548965539377502,0.0
190,56,1068.1571613596534,29.63509524458218,0.02887342532359221,0.0008871912249977088
200,1,0.0,0.0,0.0,0.0
200,2,0.0,0.0,0.0,0.0
200,3,0.0,0.0,0.0,0.0
200,4,0.0,0.0,0.0,0.0
200,5,0.0,0.0,0.0,0.0
200,6,0.0,0.0,0.0,0.0
200,7,0.0,0.0,0.0,0.0
200,8,0.0,0.0,0.0,0.0
200,9,0.0,0.0,0.0,0.0
200,10,0.0,0.0,0.0,0.0
200,11,0.0,0.0,0.0,0.0
200,12,0.0,0.0,0.0,0.0
200,13,0.0,0.0,0.0,0.0
200,14,0.0,0.0,0.0,0.0
200,15,0.0,0.0,0.0,0.0
200,16,0.0,0.0,0.0,0.0
200,17,0.0,0.0,0.0,0.0
200,18,0.0,0.0,0.0,0.0
200,19,0.0,0.0,0.0,0.0
200,20,0.0,0.0,0.0,0.0
200,21,0.0,0.0,0.0,0.0
200,22,0.0,0.0,0.0,0.0
200,23,0.0,0.0,0.0,0.0
200,24,0.0,0.0,0.0,0.0
200,25,0.0,0.0,0.0,0.0
200,26,0.0,0.0,0.0,0.0
200,27,0.0,0.0,0.0,0.0
200,28,0.0,0.0,0.0,0.0
200,29,0.0,0.0,0.0,0.0
200,30,0.0,0.0,0.0,0.0
200,31,0.0,0.0,0.0,0.0
200,32,0.0,0.0,0.0,0.0
200,33,0.0,0.0,0.0,0.0
200,34,0.0,0.0,0.0,0.0
200,35,0.0,0.0,0.0,0.0
200,36,0.0,0.0,0.0,0.0
200,37,0.0,0.0,0.0,0.0
200,38,0.0,0.0,0.0,0.0
200,39,0.0,0.0,0.0,0.0
200,40,0.0,0.0,0.0,0.0
200,41,0.0,0.0,0.0,0.0
200,42,0.0,0.0,0.0,0.0
200,43,0.0,0.0,0.0,0.0
200,44,0.0,0.0,0.0,0.0
200,45,450.00000191586247,2.3737136432454657e-12,2.9871037563250183e-28,0.0
200,46,461.7075563638082,43.638195962060465,0.0026265211545520926,0.0
200,47,480.5228010502926,27.185445854965806,0.001638188719482952,0.0
200,48,507.3816349137745,19.067771774493,0.001150451152693974,0.0
200,49,542.6793513284127,14.525378698183339,0.0008773697927603281,0.0
200,50,586.7600925152627,11.64219285256733,0.0007038815907418704,0.0
200,51,639.8055487848862,11.796168433816634,0.0008695834385872496,0.0
200,52,701.79874378078,10.091201454404128,0.0007437224862070832,0.0
200,53,772.6947780714961,8.326697325905842,0.0005790934329847417,0.0
200,54,852.6360670684247,6.539608519085355,0.0004027687701643543,0.0
200,55,943.0405802845762,1.9806085772591473,4.178001229541434e-05,0.0
200,56,1045.9612446080307,13.435245590506405,0.005836381505773759,-0.0005390291551090958
210,1,0.0,0.0,0.0,0.0
210,2,0.0,0.0,0.0,0.0
210,3,0.0,0.0,0.0,0.0
210,4,0.0,0.0,0.0,0.0
210,5,0.0,0.0,0.0,0.0
210,6,0.0,0.0,0.0,0.0
210,7,0.0,0.0,0.0,0.0
210,8,0.0,0.0,0.0,0.0
210,9,0.0,0.0,0.0,0.0
210,10,0.0,0.0,0.0,0.0
210,11,0.0,0.0,0.0,0.0
210,12,0.0,0.0,0.0,0.0
210,13,0.0,0.0,0.0,0.0
210,14,0.0,0.0,0.0,0.0
210,15,0.0,0.0,0.0,0.0
210,16,0.0,0.0,0.0,0.0
210,17,0.0,0.0,0.0,0.0
210,18,0.0,0.0,0.0,0.0
210,19,0.0,0.0,0.0,0.0
210,20,0.0,0.0,0.0,0.0
210,21,0.0,0.0,0.0,0.0
